"L'Industrie du Nord et du Pas-de-Calais : journal du commerce et de l'industrie, agriculture, littérature, beaux-arts, sciences, théâtre, nouvelles locales, feuille d'annonces",1857,1870,91.48,https://gallica.bnf.fr/ark:/12148/cb32791159w/date,cb32791159w_date
Le Spectateur : journal fondé le 29 février 1848 sous le titre de l'Assemblée nationale,1857,1858,98.51,https://gallica.bnf.fr/ark:/12148/cb32871621b/date,cb32871621b_date
"Le Train de plaisir : littérature, beaux-arts, théâtres",1857,1858,92.2,https://gallica.bnf.fr/ark:/12148/cb32878858x/date,cb32878858x_date
Le Gratis : Journal de l'industrie et du commerce,1857,1858,95.93,https://gallica.bnf.fr/ark:/12148/cb327838562/date,cb327838562_date
"Le Dimanche : revue de la semaine / G. Gérard, Émile Solié, rédacteurs en chef",1857,1858,96.68,https://gallica.bnf.fr/ark:/12148/cb32757459b/date,cb32757459b_date
La Presse de Londres. Journal hebdomadaire,1857,1863,85.22,https://gallica.bnf.fr/ark:/12148/cb32842508g/date,cb32842508g_date
"Revue bibliographique du Midi : organe spécial des auteurs, libraires, éditeurs, etc. : recueil mensuel / rédigé par une société d'écrivains et de journalistes ; directeur-gérant : Fernand Lagarrigue",1857,1858,96.54,https://gallica.bnf.fr/ark:/12148/cb32856454j/date,cb32856454j_date
L'Écho des deux mondes : revue critique des ouvrages publiés en France et à l'étranger / directeur le Juif-errant,1857,1858,99.67,https://gallica.bnf.fr/ark:/12148/cb327614651/date,cb327614651_date
Les Avis du commerce illustrés,1858,1859,95.58,https://gallica.bnf.fr/ark:/12148/cb40149460m/date,cb40149460m_date
Budget des recettes et des dépenses pour l'exercice... / Etablissements français dans l'Inde. Service local,1858,1954,90.77,https://gallica.bnf.fr/ark:/12148/cb344370703/date,cb344370703_date
Revue pour...,1841,1859,87.32,https://gallica.bnf.fr/ark:/12148/cb41677733p/date,cb41677733p_date
"Catalogue annuel de la librairie française / publié par Ch. Reinwald,...",1859,1872,69.87,https://gallica.bnf.fr/ark:/12148/cb32737966k/date,cb32737966k_date
Tribune artistique et littéraire du Midi : revue mensuelle / publiée sous les auspices de la Société artistique des Bouches-du-Rhône,1857,1869,99.98,https://gallica.bnf.fr/ark:/12148/cb32880869v/date,cb32880869v_date
"Répertoire de chimie appliquée : compte-rendu des applications de la chimie en France et à l'étranger / par M. Ch. Barreswil,... ; Société chimique de Paris",1859,1863,90.76,https://gallica.bnf.fr/ark:/12148/cb34411290d/date,cb34411290d_date
Archives du bibliophile,1858,1908,67.47,https://gallica.bnf.fr/ark:/12148/cb34389653h/date,cb34389653h_date
Le Chansonnier du Tour de France : par des compagnons de tous les métiers et de tous les devoirs : pour faire suite au Livre du Compagnonnage,1858,1859,82.33,https://gallica.bnf.fr/ark:/12148/cb32740017d/date,cb32740017d_date
Archives biographiques et nécrologiques : revue mensuelle / directeur en chef : M. Tisseron,1858,1860,99.96,https://gallica.bnf.fr/ark:/12148/cb32701191h/date,cb32701191h_date
Revue municipale et gazette réunies,1858,1862,99.44,https://gallica.bnf.fr/ark:/12148/cb32860851c/date,cb32860851c_date
Bulletin annuel du Comice agricole de l'arrondissement d'Avallon,1842,1923,100.0,https://gallica.bnf.fr/ark:/12148/cb327170629/date,cb327170629_date
Répertoire archéologique de l'Anjou,1858,1869,93.95,https://gallica.bnf.fr/ark:/12148/cb32896422r/date,cb32896422r_date
Revue germanique / publiée par MM. Ch. Dollfus et A. Nefftzer,1858,1865,98.97,https://gallica.bnf.fr/ark:/12148/cb328598969/date,cb328598969_date
"Album pratique de l'art industriel : recueil d'ornements et d'accessoires décoratifs modernes relatifs aux constructions économiques, avec prix de revient par pièce, par mètre carré et par mètre courant, à l'usage des ingénieurs, architectes, conducteurs, agents-voyers, gardes-mines, élèves des écoles, entrepreneurs, ouvriers / dirigé par C. A. Oppermann,...",1857,1866,98.53,https://gallica.bnf.fr/ark:/12148/cb34400533z/date,cb34400533z_date
"Comptes-rendus du gérant, de l'ingénieur et du conseil de surveillance / Société pour l'application des engrais liquides par le système tubulaire",1859,1860,99.07,https://gallica.bnf.fr/ark:/12148/cb328704446/date,cb328704446_date
Bulletin de la Société d'horticulture et d'arboriculture de la Côte-d'Or : [puis agrégée à la Société impériale d'acclimatation],1858,1887,94.0,https://gallica.bnf.fr/ark:/12148/cb32724017z/date,cb32724017z_date
"Répertoire de chimie pure : compte-rendu des progrès de la chimie pure en France et à l'étranger / par M. Ad. Wurtz,... ; Société chimique de Paris",1859,1862,90.24,https://gallica.bnf.fr/ark:/12148/cb344112923/date,cb344112923_date
"Almanach-manuel des jeux de bezique ou cinq cents, de trifouille, d'écarté et de reversi : contenant les règles conventions et maximes / par Van Tenac et Delanone",1855,1858,99.66,https://gallica.bnf.fr/ark:/12148/cb32689686q/date,cb32689686q_date
Mémoires de la Société archéologique d'Eure-et-Loir,1858,1965,93.51,https://gallica.bnf.fr/ark:/12148/cb344279215/date,cb344279215_date
"Livret explicatif des ouvrages de peinture, sculpture, dessin, gravure, etc. admis à l'exposition de la Société des amis des arts de Lyon",1836,1900,86.79,https://gallica.bnf.fr/ark:/12148/cb32808876d/date,cb32808876d_date
Revue de Toulouse et du Midi de la France,1858,1870,99.96,https://gallica.bnf.fr/ark:/12148/cb32858081t/date,cb32858081t_date
Annuaire diplomatique de l'Empire français pour l'année ...,1858,1870,87.05,https://gallica.bnf.fr/ark:/12148/cb326973211/date,cb326973211_date
Revue spirite,1858,1976,99.21,https://gallica.bnf.fr/ark:/12148/cb34350795x/date,cb34350795x_date
L'Argus méridional : journal littéraire et artistique : paraissant tous les dimanches,1858,1860,96.41,https://gallica.bnf.fr/ark:/12148/cb327019415/date,cb327019415_date
"Semaine commerciale : revue, cours de la Bourse et prix courant",1857,1858,98.5,https://gallica.bnf.fr/ark:/12148/cb32866770t/date,cb32866770t_date
"L'Industrie : journal littéraire, agricole et commercial",1858,1861,98.52,https://gallica.bnf.fr/ark:/12148/cb32791117z/date,cb32791117z_date
Figaro-programme,1856,1870,99.93,https://gallica.bnf.fr/ark:/12148/cb327752064/date,cb327752064_date
"Revue des races latines : française, espagnole, italienne, portugaise, belge, autrichienne, brésilienne et hispano-américaine : religion, histoire, littérature, sciences, arts, industrie, finances, commerce / [directeur : G. Hugelmann]",1858,1864,99.88,https://gallica.bnf.fr/ark:/12148/cb32858763t/date,cb32858763t_date
L'Illustration de Bade / [directeur C. Lallemand],1858,1867,80.74,https://gallica.bnf.fr/ark:/12148/cb327884623/date,cb327884623_date
Le Messager de Paris,1858,1940,90.0,https://gallica.bnf.fr/ark:/12148/cb32814929d/date,cb32814929d_date
Journal de Montélimar et de l'arrondissement,1858,1864,98.51,https://gallica.bnf.fr/ark:/12148/cb327985826/date,cb327985826_date
Le Moniteur du sauvetage : journal des sapeurs-pompiers et des sauveteurs de France,1858,1859,99.58,https://gallica.bnf.fr/ark:/12148/cb328193785/date,cb328193785_date
"L'École normale : journal de l'enseignement pratique... / rédigé par une société d'instituteurs, de professeurs et d'hommes de lettres sous la direction de M. Pierre Larousse",1858,1865,98.5,https://gallica.bnf.fr/ark:/12148/cb32764476d/date,cb32764476d_date
"La Photographie : journal des publications légalement autorisées : faits intéressants la photographie, annonces / [Furne fils et H. Tournier, propriétaires-gérants]",1858,1859,99.49,https://gallica.bnf.fr/ark:/12148/cb328395304/date,cb328395304_date
La Semaine des familles : revue universelle illustrée,1858,1896,95.72,https://gallica.bnf.fr/ark:/12148/cb344730672/date,cb344730672_date
Le Moniteur de la coiffure : journal mensuel de l'art du coiffeur,1858,1897,98.03,https://gallica.bnf.fr/ark:/12148/cb34443630r/date,cb34443630r_date
"Le Panthéon des ouvriers : journal illustré des travailleurs : glorification du travail, romans, arts, sciences, inventions, etc. / direction littéraire D'Albanès-Havard",1858,1859,95.81,https://gallica.bnf.fr/ark:/12148/cb32831822d/date,cb32831822d_date
"Annuaire encyclopédique : politique, économie sociale, statistique, administration, sciences, littérature, beaux-arts, agriculture, commerce, industrie / publié par les directeurs de l'Encyclopédie du XIXe siècle",1859,1871,95.03,https://gallica.bnf.fr/ark:/12148/cb32697840p/date,cb32697840p_date
Bulletin officiel de la Nouvelle-Calédonie,1853,1907,92.37,https://gallica.bnf.fr/ark:/12148/cb327321456/date,cb327321456_date
"Annuaire international du crédit public pour... : I finances publiques, II Institutions de crédit, III chemins de fer, IV grandes compagnies, V jurisprudence financière, VI commerce international / par J. Horn",1859,1860,99.96,https://gallica.bnf.fr/ark:/12148/cb326982528/date,cb326982528_date
Annuaire du Cosmos : manuel de la science,1859,1880,98.91,https://gallica.bnf.fr/ark:/12148/cb326974699/date,cb326974699_date
"La Vie humaine : oeuvre de renaissance universelle et de dévouement social : journal-revue non politique et nouvelle bibliothèque des familles : critique, philosophie, sciences, éducation, gymnastique intellectuelle et physique, beaux-arts, morale pratique",1855,1859,93.96,https://gallica.bnf.fr/ark:/12148/cb32889045t/date,cb32889045t_date
Le Causeur / Louis Jourdan,1859,1861,72.77,https://gallica.bnf.fr/ark:/12148/cb32738316m/date,cb32738316m_date
Archives historiques du département de la Gironde,1859,1936,90.99,https://gallica.bnf.fr/ark:/12148/cb32701447v/date,cb32701447v_date
"Le Gutenberg : journal des imprimeurs, des libraires, des fondeurs en caractères, des fabricants de presses, de papier, d'encre et d'ustensiles d'imprimerie, et en général de toutes les industries qui se rattachent à l'art typographique / M. Villet-Collignon, directeur du journal",1859,1864,97.06,https://gallica.bnf.fr/ark:/12148/cb32785357h/date,cb32785357h_date
Mémoires de la Société impériale des antiquaires de France,1852,1869,94.41,https://gallica.bnf.fr/ark:/12148/cb344299449/date,cb344299449_date
Almanach de la chanson / par les membres du Caveau,1859,1861,93.94,https://gallica.bnf.fr/ark:/12148/cb32687013c/date,cb32687013c_date
"Almanach de l'Union des travailleurs : offert aux sociétaires / par Chabanon,...",1860,1893,99.97,https://gallica.bnf.fr/ark:/12148/cb326869666/date,cb326869666_date
La Voix du bon pasteur : annales d'Ars / [rédacteur-gérant J.-B. Giroud],1858,1862,99.96,https://gallica.bnf.fr/ark:/12148/cb42071458v/date,cb42071458v_date
"Revue européenne : lettres, sciences, arts, voyages, politique",1859,1861,85.29,https://gallica.bnf.fr/ark:/12148/cb34448605r/date,cb34448605r_date
Bulletin spécial des décisions des juges de paix et des tribunaux de simple police...,1859,1941,95.68,https://gallica.bnf.fr/ark:/12148/cb327331443/date,cb327331443_date
Bulletin du Comice agricole et viticole de l'arrondissement d'Auxerre,1859,1883,99.96,https://gallica.bnf.fr/ark:/12148/cb327271487/date,cb327271487_date
Revue orientale et américaine / publiée... par Léon de Rosny,1859,1900,98.9,https://gallica.bnf.fr/ark:/12148/cb32861009m/date,cb32861009m_date
"La Féérie illustrée : nouveau Cabinet des fées : journal fantastique... : romans et contes fantastiques inédits, légendes, voyages imaginaires, chroniques populaires, courrier diabolique",1858,1873,92.36,https://gallica.bnf.fr/ark:/12148/cb327739115/date,cb327739115_date
"La Science des mères, ou de l'éducation harmonique",1859,1860,93.94,https://gallica.bnf.fr/ark:/12148/cb32865861w/date,cb32865861w_date
Revue de Gascogne : bulletin mensuel du Comité d'histoire et d'archéologie de la province ecclésiastique d'Auch,1864,1939,95.57,https://gallica.bnf.fr/ark:/12148/cb32857084m/date,cb32857084m_date
Rapports et délibérations / Conseil général de la Corse,1849,1975,86.34,https://gallica.bnf.fr/ark:/12148/cb344389479/date,cb344389479_date
Journal de la jurisprudence de la Cour impériale d'Alger [puis de la Cour d'appel d'Alger et de législation algérienne],1859,1931,96.5,https://gallica.bnf.fr/ark:/12148/cb32798090f/date,cb32798090f_date
"La Bourgogne : revue œnologique et viticole / par C. Ladrey, professeur de chimie à la Faculté des sciences de Dijon",1859,1861,97.58,https://gallica.bnf.fr/ark:/12148/cb343949989/date,cb343949989_date
Revue des travaux de l'Académie des sciences morales & politiques et comptes rendus de ses séances,1936,1981,84.62,https://gallica.bnf.fr/ark:/12148/cb34382528b/date,cb34382528b_date
Gazette des beaux-arts : courrier européen de l'art et de la curiosité,1859,2002,90.87,https://gallica.bnf.fr/ark:/12148/cb343486585/date,cb343486585_date
"Le Propagateur scientifique et littéraire : revue hebdomadaire : religion, science, commerce, arts, industrie, assurances, hygiène et médecine, morale, agriculture, législation appliqués à la vie pratique",1859,1860,99.96,https://gallica.bnf.fr/ark:/12148/cb328448361/date,cb328448361_date
Annuaire de la Société d'ethnographie ...,1860,1891,98.5,https://gallica.bnf.fr/ark:/12148/cb32696577z/date,cb32696577z_date
"Petite gazette des tribunaux criminels et correctionnels de l'Alsace / publiée par M. de Neyremand,...",1859,1861,99.33,https://gallica.bnf.fr/ark:/12148/cb32837872d/date,cb32837872d_date
Revue agricole de l'Angleterre / par M. F. Robiou de La Tréhonnais,1859,1864,99.2,https://gallica.bnf.fr/ark:/12148/cb435657720/date,cb435657720_date
Le Moniteur des sciences médicales et pharmaceutiques / rédacteur en chef M. H. de Castelnau,1859,1862,88.35,https://gallica.bnf.fr/ark:/12148/cb32819185w/date,cb32819185w_date
"Le Mémorial diplomatique : journal international, politique, littéraire et financier / rédacteur gérant Jean-Baptiste Desplaces",1859,1914,98.86,https://gallica.bnf.fr/ark:/12148/cb32813913s/date,cb32813913s_date
"Journal des curés des villes et villages : écho de tous les journaux, revues, publications catholiques de France et de l'étranger / [gérant Lespès]",1859,1860,93.05,https://gallica.bnf.fr/ark:/12148/cb32799498j/date,cb32799498j_date
"Explication des ouvrages de peinture, sculpture, exposés dans les galeries de la Société des amis des arts de Bordeaux",1852,1938,85.63,https://gallica.bnf.fr/ark:/12148/cb32772021r/date,cb32772021r_date
La Gironde : journal de Bordeaux [puis hebdomadaire illustré du Sud-Ouest],1853,1935,92.5,https://gallica.bnf.fr/ark:/12148/cb32782567n/date,cb32782567n_date
Moniteur de la presse et de la librairie,1859,1860,96.14,https://gallica.bnf.fr/ark:/12148/cb328188351/date,cb328188351_date
Le Croisé / rédacteur en chef Georges Seigneur,1859,1869,95.01,https://gallica.bnf.fr/ark:/12148/cb32752837x/date,cb32752837x_date
L'Opinion nationale : journal politique quotidien / rédacteur en chef Adolphe Guéroult,1859,1914,89.3,https://gallica.bnf.fr/ark:/12148/cb32829290z/date,cb32829290z_date
La Semaine illustrée,1859,1860,96.09,https://gallica.bnf.fr/ark:/12148/cb328669037/date,cb328669037_date
Revue photographique : paraissant le 5 de chaque mois,1855,1865,99.96,https://gallica.bnf.fr/ark:/12148/cb32861109w/date,cb32861109w_date
"Agenda municipal, ou Memento de cabinet à l'usage des maires, adjoints, conseillers municipaux, secrétaires de mairies, administrateurs des hospices... pour ...",1858,1890,83.64,https://gallica.bnf.fr/ark:/12148/cb32684003b/date,cb32684003b_date
"L'Union pharmaceutique : journal de la Pharmacie centrale de France : organe des intérêts scientifiques, pratiques et moraux de la profession",1860,1940,91.29,https://gallica.bnf.fr/ark:/12148/cb34378475t/date,cb34378475t_date
Les Bons romans : journal illustré,1860,1890,96.15,https://gallica.bnf.fr/ark:/12148/cb32714975d/date,cb32714975d_date
Revue du mois littéraire & artistique,1860,1863,95.13,https://gallica.bnf.fr/ark:/12148/cb32859205h/date,cb32859205h_date
Mémoires de la Société d'archéologie et d'histoire de la Moselle,1859,1902,91.0,https://gallica.bnf.fr/ark:/12148/cb328132711/date,cb328132711_date
Bulletin du Comité d'histoire et d'archéologie de la province ecclésiastique d'Auch,1860,1863,99.98,https://gallica.bnf.fr/ark:/12148/cb32727204w/date,cb32727204w_date
"Bulletin de la Société d'agriculture, sciences et arts de Poligny (Jura)",1860,1903,99.4,https://gallica.bnf.fr/ark:/12148/cb32723757w/date,cb32723757w_date
L'Initiation ancienne et moderne,1860,1861,91.21,https://gallica.bnf.fr/ark:/12148/cb327923559/date,cb327923559_date
Comptes-rendus des séances de la Société d'ethnographie américaine et orientale ... / publiés par le secrétaire-perpétuel,1859,1861,96.38,https://gallica.bnf.fr/ark:/12148/cb32746413k/date,cb32746413k_date
Bulletin de la Société d'histoire naturelle de Colmar,1860,1998,99.49,https://gallica.bnf.fr/ark:/12148/cb34378624g/date,cb34378624g_date
Compte administratif / [Département de la Guadeloupe],1899,2000,84.27,https://gallica.bnf.fr/ark:/12148/cb32784327b/date,cb32784327b_date
Mémoires de la Société littéraire de Lyon,1862,1903,95.93,https://gallica.bnf.fr/ark:/12148/cb328133808/date,cb328133808_date
Almanach parisien pour l'année... / publié sous la direction de Fernand Desnoyers...,1860,1905,89.35,https://gallica.bnf.fr/ark:/12148/cb34400620w/date,cb34400620w_date
Almanach lillois : chansonnier / par L. Debuire (Du Buc),1858,1859,82.59,https://gallica.bnf.fr/ark:/12148/cb32689649h/date,cb32689649h_date
"Annuaire des artistes et des amateurs / publié par M. Paul Lacroix,...",1860,1862,91.98,https://gallica.bnf.fr/ark:/12148/cb32696888f/date,cb32696888f_date
Revue artistique et littéraire,1860,1871,99.96,https://gallica.bnf.fr/ark:/12148/cb328563726/date,cb328563726_date
Journal de la Société de statistique de Paris,1860,1998,82.0,https://gallica.bnf.fr/ark:/12148/cb32798282c/date,cb32798282c_date
Documents diplomatiques / Affaires étrangères,1861,1873,99.96,https://gallica.bnf.fr/ark:/12148/cb41372640z/date,cb41372640z_date
Rapports et délibérations / Conseil général de la Savoie,1840,2015,97.32,https://gallica.bnf.fr/ark:/12148/cb345225064/date,cb345225064_date
Annuaire des engrais [puis et des amendements],1860,1865,98.51,https://gallica.bnf.fr/ark:/12148/cb326970398/date,cb326970398_date
Petit guide manuel du jardinier : contenant l'art de cultiver et de décorer les jardins / par Ragonot-Godefroi,1858,1865,98.5,https://gallica.bnf.fr/ark:/12148/cb32836489s/date,cb32836489s_date
Leçons de chimie professées en ... / Société chimique de Paris,1860,1870,87.78,https://gallica.bnf.fr/ark:/12148/cb328693248/date,cb328693248_date
"L'Opinion du Midi : journal politique, religieux, littéraire et d'économie sociale",1853,1871,98.61,https://gallica.bnf.fr/ark:/12148/cb328292512/date,cb328292512_date
Le Mercure universel : revue des arts utiles...,1849,1869,99.6,https://gallica.bnf.fr/ark:/12148/cb32814407q/date,cb32814407q_date
La Revue du Limousin,1860,1862,99.23,https://gallica.bnf.fr/ark:/12148/cb32859157g/date,cb32859157g_date
Les Coulisses : journal quotidien / rédacteur en chef Jules Noriac puis Gustave Bourdin ; directeur H. de Villemessant,1859,1860,98.99,https://gallica.bnf.fr/ark:/12148/cb327497583/date,cb327497583_date
La Science pittoresque : journal hebdomadaire,1860,1867,98.5,https://gallica.bnf.fr/ark:/12148/cb34444428w/date,cb34444428w_date
"Le Nouvel organe : historique, philosophique, littéraire : beaux-arts, critique, romans inédits : paraissant le jeudi de chaque semaine / [rédacteur en chef : Arthur Ponroy]",1860,1861,97.66,https://gallica.bnf.fr/ark:/12148/cb328260199/date,cb328260199_date
Bulletin de la Société d'agriculture et d'horticulture de Chalon-sur-Saône,1860,1877,92.96,https://gallica.bnf.fr/ark:/12148/cb327237378/date,cb327237378_date
"Gazette du bâtiment : revue et annonces des matières premières, des machines...",1860,1862,99.44,https://gallica.bnf.fr/ark:/12148/cb32781009v/date,cb32781009v_date
Archives diplomatiques : recueil de diplomatie et d'histoire,1861,1914,97.57,https://gallica.bnf.fr/ark:/12148/cb32701365h/date,cb32701365h_date
Journal des initiés aux lois de la vie et de l'ordre universels,1861,1872,96.24,https://gallica.bnf.fr/ark:/12148/cb327998572/date,cb327998572_date
Le Tour du monde : nouveau journal des voyages / publié sous la direction de M. Édouard Charton et illustré par nos plus célèbres artistes,1860,1914,91.02,https://gallica.bnf.fr/ark:/12148/cb32878283g/date,cb32878283g_date
Revue du notariat et de l'enregistrement,1861,1951,99.93,https://gallica.bnf.fr/ark:/12148/cb32859248s/date,cb32859248s_date
"Bibliographie alsacienne : bulletin archéologique, historique et littéraire : catalogue mensuel de livres anciens et modernes relatifs à l'histoire, à la littérature, aux beaux-arts et principalement à l'histoire d'Alsace",1861,1862,90.59,https://gallica.bnf.fr/ark:/12148/cb32711855s/date,cb32711855s_date
Les Beaux-arts : revue nouvelle,1860,1865,99.98,https://gallica.bnf.fr/ark:/12148/cb32710636q/date,cb32710636q_date
Le Conseiller des artistes : revue esthétique de l'art en général / [directeur : Henri Bordeaux],1861,1864,99.98,https://gallica.bnf.fr/ark:/12148/cb32747250g/date,cb32747250g_date
"La France médicale : historique, scientifique, littéraire",1861,1891,98.5,https://gallica.bnf.fr/ark:/12148/cb34482790g/date,cb34482790g_date
"Journal de médecine mentale : résumant au point de vue médico-psychologique, hygiénique, thérapeutique et légal, toutes les questions relatives à la folie, aux névroses convulsives et aux défectuosités intellectuelles et morales : à l'usage des médecins praticiens, des étudiants en médecine, des jurisconsultes, des administrateurs, et des personnes qui se consacrent à l'enseignement / par M. Delasiauve",1861,1870,95.37,https://gallica.bnf.fr/ark:/12148/cb32798517r/date,cb32798517r_date
Journal de la physiologie de l'homme et des animaux / publié sous la direction du docteur E. Brown-Séquard,1858,1863,88.16,https://gallica.bnf.fr/ark:/12148/cb327981823/date,cb327981823_date
L'Ami des livres : revue mensuelle des ventes et des bibliothèques publiques et particulières,1859,1860,95.7,https://gallica.bnf.fr/ark:/12148/cb326914079/date,cb326914079_date
L'Année comique : revue de ... / Pierre Véron,1862,1863,99.96,https://gallica.bnf.fr/ark:/12148/cb326949647/date,cb326949647_date
Revue maritime / publiée par le Ministère de la Marine,1896,1971,81.33,https://gallica.bnf.fr/ark:/12148/cb343749904/date,cb343749904_date
"Revue nationale et étrangère, politique, scientifique et littéraire / publiée par M. Charpentier",1860,1868,99.96,https://gallica.bnf.fr/ark:/12148/cb32860897p/date,cb32860897p_date
Revue maritime et coloniale / Ministère de la marine et des colonies,1861,1896,95.1,https://gallica.bnf.fr/ark:/12148/cb32860483w/date,cb32860483w_date
"Annuaire des notables commerçants de la ville de Paris : contenant leurs noms et adresses... / publié par J. Techener avec le concours de M. Emile Cottenet,...",1861,1867,90.53,https://gallica.bnf.fr/ark:/12148/cb32697187d/date,cb32697187d_date
"Mémoires de la Société des sciences morales, des lettres et des arts de Seine-et-Oise",1847,1897,89.76,https://gallica.bnf.fr/ark:/12148/cb344427256/date,cb344427256_date
Revue française,1861,1866,99.96,https://gallica.bnf.fr/ark:/12148/cb32859633v/date,cb32859633v_date
Annuaire du Sénégal et dépendances,1859,1900,99.16,https://gallica.bnf.fr/ark:/12148/cb32697753r/date,cb32697753r_date
Rapports et délibérations / Conseil général du Finistère,1839,2015,95.69,https://gallica.bnf.fr/ark:/12148/cb34434840n/date,cb34434840n_date
"La Loupe de l'horloger bon temps : almanach astronomique, historique, scientifique, comique, prophétique, critique, pratique et chantant : à l'usage des horlogers pour ... / par L. Borsendorff,...",1849,1860,99.93,https://gallica.bnf.fr/ark:/12148/cb32809441w/date,cb32809441w_date
Budget / Conseil général de la Guyane,1857,2000,80.12,https://gallica.bnf.fr/ark:/12148/cb401222065/date,cb401222065_date
"Le Monde judiciaire : revue mensuelle : portraits et notes d'audience, justice des petits abus / Norbert Billiart",1861,1866,99.08,https://gallica.bnf.fr/ark:/12148/cb32818341k/date,cb32818341k_date
Almanach Du Buc : chansonnier / par L. Debuire (Du Buc),1860,1866,85.71,https://gallica.bnf.fr/ark:/12148/cb32688311r/date,cb32688311r_date
"Compte-rendu des épidémies, des épizooties et des travaux des conseils d'hygiène du Morbihan... / par le Dr Alfred Fouquet,...",1860,1891,99.96,https://gallica.bnf.fr/ark:/12148/cb437506014/date,cb437506014_date
"Annuaire du bibliophile, du bibliothécaire et de l'archiviste... / publié par Louis Lacour",1860,1863,95.65,https://gallica.bnf.fr/ark:/12148/cb32697335q/date,cb32697335q_date
Souvenirs de la Flandre-wallonne : recherches historiques et choix de documents relatifs à Douai et à la province / publiés par une réunion d'amateurs et d'archéologues,1861,1888,98.8,https://gallica.bnf.fr/ark:/12148/cb32871370q/date,cb32871370q_date
Rapports et délibérations / Conseil général de la Haute-Savoie,1861,2015,96.85,https://gallica.bnf.fr/ark:/12148/cb34522513d/date,cb34522513d_date
Bulletin de la Société des sciences naturelles et historiques de l'Ardèche,1861,1877,99.0,https://gallica.bnf.fr/ark:/12148/cb32724483v/date,cb32724483v_date
Le Mouvement : revue philosophique et littéraire,1861,1862,98.68,https://gallica.bnf.fr/ark:/12148/cb328205495/date,cb328205495_date
[Recueil des actes administratifs] / [Département d'Alger],1861,1962,86.57,https://gallica.bnf.fr/ark:/12148/cb34423745n/date,cb34423745n_date
Statistique médicale des hôpitaux de Paris / Administration générale de l'Assistance publique à Paris,1867,1870,79.56,https://gallica.bnf.fr/ark:/12148/cb328727466/date,cb328727466_date
"La Vie à la campagne : chasse, pêche, course, haras, nouvelles, beaux-arts... / [Charles Furne, directeur]",1861,1869,89.41,https://gallica.bnf.fr/ark:/12148/cb328886039/date,cb328886039_date
Le Moniteur de la photographie : revue internationale et universelle des progrès de la photographie... / réd. Ernest Lacan ; réd. Paul Liesegang,1861,1914,98.52,https://gallica.bnf.fr/ark:/12148/cb328188320/date,cb328188320_date
Journal des beaux-arts et de la littérature... Publié sous la dir de Ad. Siret,1859,1887,99.98,https://gallica.bnf.fr/ark:/12148/cb32799266c/date,cb32799266c_date
Le Temps,1861,1942,98.5,https://gallica.bnf.fr/ark:/12148/cb34431794k/date,cb34431794k_date
"Les Jeux poétiques : anthologie hebdomadaire, tirée des oeuvres des poètes et ayant trait aux choses du temps : bouquets, cantates, cantiques, chansons, charades, complaintes, distiques, églogues, élégies, épigrammes, énigmes, épitaphes, épithalames, épîtres, idylles, impromptus, inscriptions, logogriphes, madrigaux, odes, oratorios, quatrains, satires, vaudevilles : journal littéraire et d'annonces... / [directeur-gérant A. Blanchard]",1861,1862,86.1,https://gallica.bnf.fr/ark:/12148/cb327964128/date,cb327964128_date
Les Coulisses du monde : journal de M. Ponson du Terrail,1861,1865,96.15,https://gallica.bnf.fr/ark:/12148/cb32749784n/date,cb32749784n_date
"Édition spéciale du Glaneur du Gard pour le Théâtre de Nîmes : journal-programme, paraissant le jeudi et le dimanche [puis paraissant tous les dimanches]",1861,1862,92.75,https://gallica.bnf.fr/ark:/12148/cb32765059z/date,cb32765059z_date
Mémoires lus à la Sorbonne dans les séances extraordinaires du Comité impérial des travaux historiques et des sociétés savantes .... Archéologie,1863,1869,80.42,https://gallica.bnf.fr/ark:/12148/cb328134889/date,cb328134889_date
La Chronique des arts et de la curiosité : supplément à la Gazette des beaux-arts,1861,1922,99.96,https://gallica.bnf.fr/ark:/12148/cb34421972m/date,cb34421972m_date
L'Indicateur des mariages : relevé des mariages affichés dans les mairies,1839,1860,92.87,https://gallica.bnf.fr/ark:/12148/cb32790511r/date,cb32790511r_date
Actes de la Société d'ethnographie américaine et orientale ... / publiés par le secrétaire-perpétuel,1862,1886,93.87,https://gallica.bnf.fr/ark:/12148/cb32681641t/date,cb32681641t_date
Répertoire de législation et de jurisprudence forestières : recueil périodique et critique...,1862,1896,93.66,https://gallica.bnf.fr/ark:/12148/cb32851241f/date,cb32851241f_date
Comptes rendus et mémoires lus aux séances / Comité archéologique de Noyon,1862,2000,89.73,https://gallica.bnf.fr/ark:/12148/cb34445739m/date,cb34445739m_date
"L'Abeille pomologique : revue d'arboriculture pratique à l'usage des amateurs, des jardiniers, et des pépiniéristes / publié par l'abbé Dupuy,...",1862,1863,99.36,https://gallica.bnf.fr/ark:/12148/cb32680761g/date,cb32680761g_date
"Compte, en matières et en deniers, de l'exploitation du monopole des tabacs pour l'année ... : achat, fabrication et vente / Direction générale des tabacs",1864,1924,70.8,https://gallica.bnf.fr/ark:/12148/cb41291760v/date,cb41291760v_date
Les Petites chroniques de la science / par S.-Henry Berthoud,1861,1872,96.96,https://gallica.bnf.fr/ark:/12148/cb32838599v/date,cb32838599v_date
