journal,date,url
Le Petit journal, 1886-11-28, https://gallica.bnf.fr/ark:/12148/bpt6k6092323
Le Petit journal, 1886-12-09, https://gallica.bnf.fr/ark:/12148/bpt6k609243t
Le Petit journal, 1886-12-10, https://gallica.bnf.fr/ark:/12148/bpt6k6092446
Le Petit journal, 1886-12-25, https://gallica.bnf.fr/ark:/12148/bpt6k609259f
Le Petit journal, 1887-01-23, https://gallica.bnf.fr/ark:/12148/bpt6k6092883
Le Petit journal, 1887-01-26, https://gallica.bnf.fr/ark:/12148/bpt6k609291s
Le Petit journal, 1887-01-31, https://gallica.bnf.fr/ark:/12148/bpt6k609296p
Le Petit journal, 1887-02-01, https://gallica.bnf.fr/ark:/12148/bpt6k6092972
Le Petit journal, 1887-02-04, https://gallica.bnf.fr/ark:/12148/bpt6k609300m
Le Petit journal, 1887-02-05, https://gallica.bnf.fr/ark:/12148/bpt6k6093010
Le Petit journal, 1887-02-10, https://gallica.bnf.fr/ark:/12148/bpt6k609306w
Le Petit journal, 1887-02-12, https://gallica.bnf.fr/ark:/12148/bpt6k609308n
Le Petit journal, 1887-02-14, https://gallica.bnf.fr/ark:/12148/bpt6k609310z
Le Petit journal, 1887-04-15, https://gallica.bnf.fr/ark:/12148/bpt6k6093701
Le Petit journal, 1887-07-25, https://gallica.bnf.fr/ark:/12148/bpt6k609471q
Le Petit journal, 1887-07-30, https://gallica.bnf.fr/ark:/12148/bpt6k609476m
Le Petit journal, 1887-07-31, https://gallica.bnf.fr/ark:/12148/bpt6k6094770
Le Petit journal, 1887-08-01, https://gallica.bnf.fr/ark:/12148/bpt6k609478c
Le Petit journal, 1887-12-27, https://gallica.bnf.fr/ark:/12148/bpt6k609626h
Le Petit journal, 1888-01-22, https://gallica.bnf.fr/ark:/12148/bpt6k6096521
Le Petit journal, 1888-01-26, https://gallica.bnf.fr/ark:/12148/bpt6k609656j
Le Petit journal, 1888-02-06, https://gallica.bnf.fr/ark:/12148/bpt6k6096678
Le Petit journal, 1888-02-12, https://gallica.bnf.fr/ark:/12148/bpt6k6096733
Le Petit journal, 1888-02-15, https://gallica.bnf.fr/ark:/12148/bpt6k6096767
Le Petit journal, 1888-02-17, https://gallica.bnf.fr/ark:/12148/bpt6k6096780
Le Petit journal, 1888-02-26, https://gallica.bnf.fr/ark:/12148/bpt6k609687z
Le Petit journal, 1888-03-01, https://gallica.bnf.fr/ark:/12148/bpt6k6096911
Le Petit journal, 1888-03-02, https://gallica.bnf.fr/ark:/12148/bpt6k609692d
Le Petit journal, 1888-03-24, https://gallica.bnf.fr/ark:/12148/bpt6k609714q
Le Petit journal, 1888-03-29, https://gallica.bnf.fr/ark:/12148/bpt6k609719m
Le Petit journal, 1888-04-02, https://gallica.bnf.fr/ark:/12148/bpt6k609723p
Le Petit journal, 1888-05-10, https://gallica.bnf.fr/ark:/12148/bpt6k6097619
Le Petit journal, 1888-05-19, https://gallica.bnf.fr/ark:/12148/bpt6k6097708
Le Petit journal, 1888-06-15, https://gallica.bnf.fr/ark:/12148/bpt6k609797m
Le Petit journal, 1888-06-25, https://gallica.bnf.fr/ark:/12148/bpt6k609807t
Le Petit journal, 1888-06-30, https://gallica.bnf.fr/ark:/12148/bpt6k6098128
Le Petit journal, 1888-07-02, https://gallica.bnf.fr/ark:/12148/bpt6k6098141
Le Petit journal, 1888-07-10, https://gallica.bnf.fr/ark:/12148/bpt6k609822m
Le Petit journal, 1888-07-13, https://gallica.bnf.fr/ark:/12148/bpt6k609825r
Le Petit journal, 1888-08-26, https://gallica.bnf.fr/ark:/12148/bpt6k609869n
Le Petit journal, 1888-09-17, https://gallica.bnf.fr/ark:/12148/bpt6k609891n
Le Petit journal, 1888-09-23, https://gallica.bnf.fr/ark:/12148/bpt6k609897x
Le Petit journal, 1888-10-25, https://gallica.bnf.fr/ark:/12148/bpt6k609929k
Le Petit journal, 1888-11-06, https://gallica.bnf.fr/ark:/12148/bpt6k6099417
Le Petit journal, 1888-11-25, https://gallica.bnf.fr/ark:/12148/bpt6k609960j
Le Petit journal, 1889-02-20, https://gallica.bnf.fr/ark:/12148/bpt6k610047g
Le Petit journal, 1889-03-17, https://gallica.bnf.fr/ark:/12148/bpt6k610072m
Le Petit journal, 1889-03-29, https://gallica.bnf.fr/ark:/12148/bpt6k610084q
Le Petit journal, 1889-04-29, https://gallica.bnf.fr/ark:/12148/bpt6k6101150
Le Petit journal, 1889-04-30, https://gallica.bnf.fr/ark:/12148/bpt6k610116c
Le Petit journal, 1889-05-01, https://gallica.bnf.fr/ark:/12148/bpt6k610117r
Le Petit journal, 1889-05-02, https://gallica.bnf.fr/ark:/12148/bpt6k6101184
Le Petit journal, 1889-05-04, https://gallica.bnf.fr/ark:/12148/bpt6k610120f
Le Petit journal, 1889-05-24, https://gallica.bnf.fr/ark:/12148/bpt6k6101404
Le Petit journal, 1889-06-02, https://gallica.bnf.fr/ark:/12148/bpt6k610149j
Le Petit journal, 1889-06-03, https://gallica.bnf.fr/ark:/12148/bpt6k610150g
Le Petit journal, 1889-07-06, https://gallica.bnf.fr/ark:/12148/bpt6k610183n
Le Petit journal, 1889-07-08, https://gallica.bnf.fr/ark:/12148/bpt6k610185d
Le Petit journal, 1889-07-27, https://gallica.bnf.fr/ark:/12148/bpt6k610204k
Le Petit journal, 1889-08-10, https://gallica.bnf.fr/ark:/12148/bpt6k610219t
Le Petit journal, 1889-08-20, https://gallica.bnf.fr/ark:/12148/bpt6k6102295
Le Petit journal, 1889-08-21, https://gallica.bnf.fr/ark:/12148/bpt6k6102303
Le Petit journal, 1889-08-22, https://gallica.bnf.fr/ark:/12148/bpt6k610231g
Le Petit journal, 1889-10-06, https://gallica.bnf.fr/ark:/12148/bpt6k610276r
Le Petit journal, 1889-10-26, https://gallica.bnf.fr/ark:/12148/bpt6k610296f
Le Petit journal, 1889-12-20, https://gallica.bnf.fr/ark:/12148/bpt6k610351g
Le Petit journal, 1890-03-01, https://gallica.bnf.fr/ark:/12148/bpt6k6104224
Le Petit journal, 1890-03-03, https://gallica.bnf.fr/ark:/12148/bpt6k610424w
Le Petit journal, 1890-03-06, https://gallica.bnf.fr/ark:/12148/bpt6k6104271
Le Petit journal, 1890-03-19, https://gallica.bnf.fr/ark:/12148/bpt6k6104402
Le Petit journal, 1890-03-27, https://gallica.bnf.fr/ark:/12148/bpt6k6104483
Le Petit journal, 1890-04-09, https://gallica.bnf.fr/ark:/12148/bpt6k6104614
Le Petit journal, 1890-05-11, https://gallica.bnf.fr/ark:/12148/bpt6k610493x
Le Petit journal, 1890-06-21, https://gallica.bnf.fr/ark:/12148/bpt6k610534j
Le Petit journal, 1890-06-26, https://gallica.bnf.fr/ark:/12148/bpt6k610539f
Le Petit journal, 1890-07-09, https://gallica.bnf.fr/ark:/12148/bpt6k610552g
Le Petit journal, 1890-07-10, https://gallica.bnf.fr/ark:/12148/bpt6k610553v
Le Petit journal, 1890-08-19, https://gallica.bnf.fr/ark:/12148/bpt6k6105937
Le Petit journal, 1890-11-11, https://gallica.bnf.fr/ark:/12148/bpt6k610677c
Le Petit journal, 1890-11-27, https://gallica.bnf.fr/ark:/12148/bpt6k610693j
Le Petit journal, 1890-12-08, https://gallica.bnf.fr/ark:/12148/bpt6k6107044
Le Petit journal, 1890-12-15, https://gallica.bnf.fr/ark:/12148/bpt6k610711b
Le Petit journal, 1891-04-06, https://gallica.bnf.fr/ark:/12148/bpt6k610823r
Le Petit journal, 1891-06-11, https://gallica.bnf.fr/ark:/12148/bpt6k6108893
Le Petit journal, 1891-06-12, https://gallica.bnf.fr/ark:/12148/bpt6k6108901
Le Petit journal, 1891-06-14, https://gallica.bnf.fr/ark:/12148/bpt6k610892s
Le Petit journal, 1891-07-11, https://gallica.bnf.fr/ark:/12148/bpt6k6109190
Le Petit journal, 1891-07-12, https://gallica.bnf.fr/ark:/12148/bpt6k610920x
Le Petit journal, 1891-07-19, https://gallica.bnf.fr/ark:/12148/bpt6k610927k
Le Petit journal, 1891-08-08, https://gallica.bnf.fr/ark:/12148/bpt6k6109478
Le Petit journal, 1891-08-09, https://gallica.bnf.fr/ark:/12148/bpt6k610948n
Le Petit journal, 1891-08-13, https://gallica.bnf.fr/ark:/12148/bpt6k610952q
Le Petit journal, 1891-08-16, https://gallica.bnf.fr/ark:/12148/bpt6k610955v
Le Petit journal, 1891-08-17, https://gallica.bnf.fr/ark:/12148/bpt6k6109567
Le Petit journal, 1891-08-21, https://gallica.bnf.fr/ark:/12148/bpt6k6109609
Le Petit journal, 1891-09-20, https://gallica.bnf.fr/ark:/12148/bpt6k610990b
Le Petit journal, 1891-10-08, https://gallica.bnf.fr/ark:/12148/bpt6k611008r
Le Petit journal, 1891-10-20, https://gallica.bnf.fr/ark:/12148/bpt6k611020d
Le Petit journal, 1891-12-28, https://gallica.bnf.fr/ark:/12148/bpt6k611089w
Le Petit journal, 1891-12-31, https://gallica.bnf.fr/ark:/12148/bpt6k611092k
Le Petit journal, 1892-01-03, https://gallica.bnf.fr/ark:/12148/bpt6k611095q
Le Petit journal, 1892-01-17, https://gallica.bnf.fr/ark:/12148/bpt6k611109f
Le Petit journal, 1892-01-28, https://gallica.bnf.fr/ark:/12148/bpt6k611120q
Le Petit journal, 1892-02-25, https://gallica.bnf.fr/ark:/12148/bpt6k611148f
Le Petit journal, 1892-02-29, https://gallica.bnf.fr/ark:/12148/bpt6k611152h
Le Petit journal, 1892-03-13, https://gallica.bnf.fr/ark:/12148/bpt6k6111650
Le Petit journal, 1892-03-29, https://gallica.bnf.fr/ark:/12148/bpt6k6111815
Le Petit journal, 1892-05-02, https://gallica.bnf.fr/ark:/12148/bpt6k611215k
Le Petit journal, 1892-05-24, https://gallica.bnf.fr/ark:/12148/bpt6k6112371
Le Petit journal, 1892-05-29, https://gallica.bnf.fr/ark:/12148/bpt6k611242g
Le Petit journal, 1892-06-05, https://gallica.bnf.fr/ark:/12148/bpt6k6112494
Le Petit journal, 1892-06-25, https://gallica.bnf.fr/ark:/12148/bpt6k611269t
Le Petit journal, 1892-06-27, https://gallica.bnf.fr/ark:/12148/bpt6k6112714
Le Petit journal, 1892-07-11, https://gallica.bnf.fr/ark:/12148/bpt6k6112850
Le Petit journal, 1892-07-29, https://gallica.bnf.fr/ark:/12148/bpt6k611303s
Le Petit journal, 1892-07-31, https://gallica.bnf.fr/ark:/12148/bpt6k611305j
Le Petit journal, 1892-08-01, https://gallica.bnf.fr/ark:/12148/bpt6k611306x
Le Petit journal, 1892-09-28, https://gallica.bnf.fr/ark:/12148/bpt6k6113647
Le Petit journal, 1892-10-05, https://gallica.bnf.fr/ark:/12148/bpt6k611371f
Le Petit journal, 1892-10-12, https://gallica.bnf.fr/ark:/12148/bpt6k6113783
Le Petit journal, 1892-12-16, https://gallica.bnf.fr/ark:/12148/bpt6k611443g
Le Petit journal, 1893-03-23, https://gallica.bnf.fr/ark:/12148/bpt6k6127387
Le Petit journal, 1893-09-20, https://gallica.bnf.fr/ark:/12148/bpt6k612920g
Le Petit journal, 1893-12-20, https://gallica.bnf.fr/ark:/12148/bpt6k6130110
Le Petit journal, 1894-01-15, https://gallica.bnf.fr/ark:/12148/bpt6k613037z
Le Petit journal, 1894-02-11, https://gallica.bnf.fr/ark:/12148/bpt6k613064v
Le Petit journal, 1894-02-16, https://gallica.bnf.fr/ark:/12148/bpt6k613069r
Le Petit journal, 1894-04-21, https://gallica.bnf.fr/ark:/12148/bpt6k613133r
Le Petit journal, 1894-08-07, https://gallica.bnf.fr/ark:/12148/bpt6k613241n
Le Petit journal, 1894-08-17, https://gallica.bnf.fr/ark:/12148/bpt6k6132510
Le Petit journal, 1894-11-09, https://gallica.bnf.fr/ark:/12148/bpt6k6133354
Le Petit journal, 1894-12-22, https://gallica.bnf.fr/ark:/12148/bpt6k613378n
Le Petit journal, 1894-12-31, https://gallica.bnf.fr/ark:/12148/bpt6k613387m
